,Name,last-zeros,inter_max,nb_peaks,inter_mean,inter_std,inter_rel,mass_center,mass_center_sqr,mass_moment,r_moment,log_total_usage,Label,Target
0,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08-MINBIAS-FIRST-14-NB/Stripping12d//MINIBIAS.DST,23,11,28,2.6296296296296298,2.6963369960298214,1.0253675900395094,64,56951702,4501910,358,9.437794618877478,0,12.884615384615385
1,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/BHADRON.DST,88,10,2,10.0,0.0,0.0,14,570504,54576,22,7.786136437783072,1,0.0
2,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/DIMUON.DST,89,12,5,4.0,4.636809247747852,1.159202311936963,2,56412,17464,3,8.646113971483077,1,0.0
3,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/EW.DST,86,13,6,3.8,4.621688003316537,1.2162336850832993,6,352375,160435,33,8.472405008626103,1,0.0
4,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/LEPTONIC.MDST,49,3,2,3.0,0.0,0.0,54,19587762,6174,0,8.80086724247048,1,0.0
5,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/MINIBIAS.DST,51,27,3,19.0,8.0,0.42105263157894735,21,1157279,138128,64,7.672292455628756,1,0.0
6,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping12b/90000000/SEMILEPTONIC.DST,100,2,4,1.3333333333333333,0.4714045207910317,0.3535533905932738,3,57520,9646,2,8.155649270366002,1,0.0
7,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping14//BHADRON.DST,11,72,7,12.833333333333334,26.46013773374751,2.0618289143179878,71,10011458,1773825,1087,7.397561535524052,1,0.0
8,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping14//CHARMCOMPLETEEVENT.DST,24,0,1,0.0,0.0,0.0,82,3597340,0,0,6.284134161070802,1,0.0
9,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping14//DIMUON.DST,79,0,1,0.0,0.0,0.0,27,110808,0,0,5.030437921392435,1,0.0
10,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping14//EW.DST,79,0,1,0.0,0.0,0.0,27,126117,0,0,5.159055299214529,1,0.0
11,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagDown/RealData/Reco08/Stripping14/90000000/CALIBRATION.DST,97,1,2,1.0,0.0,0.0,8,53370,474,0,6.5638555265321274,1,0.0
12,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08-MINBIAS-FIRST-14-NB/Stripping12d//MINIBIAS.DST,23,17,6,6.4,6.499230723708768,1.0155048005794949,63,4915112,203468,172,7.074116816197362,0,20.0
13,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/BHADRON.DST,88,10,2,10.0,0.0,0.0,14,742472,71508,22,8.053251153549096,1,0.0
14,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/DIMUON.DST,2,5,59,1.7758620689655173,1.1148388386432557,0.6277733266146488,2,328819,268771,27,9.17118365677499,0,1.1538461538461537
15,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/EW.DST,86,13,6,3.8,4.621688003316537,1.2162336850832993,6,437482,198898,33,8.68490859582083,1,0.0
16,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/LEPTONIC.MDST,49,3,2,3.0,0.0,0.0,54,26510868,8316,0,9.103534367658373,1,0.0
17,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/MINIBIAS.DST,78,0,1,0.0,0.0,0.0,28,728336,0,0,6.835184586147301,1,0.0
18,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping12b/90000000/SEMILEPTONIC.DST,100,2,4,1.3333333333333333,0.4714045207910317,0.3535533905932738,3,77896,13048,2,8.459775920546287,1,0.0
19,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping14//BHADRON.DST,16,72,2,72.0,0.0,0.0,54,6685416,2045088,1296,7.364547014255642,1,0.0
20,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping14//CHARMCOMPLETEEVENT.DST,24,0,1,0.0,0.0,0.0,82,5554024,0,0,6.717804695023691,1,0.0
21,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping14//DIMUON.DST,79,0,1,0.0,0.0,0.0,27,246402,0,0,5.82600010738045,0,0.19230769230769232
22,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping14//EW.DST,79,0,1,0.0,0.0,0.0,27,250047,0,0,5.840641657373398,1,0.0
23,/LHCb/Collision10/Beam3500GeV-VeloClosed-MagUp/RealData/Reco08/Stripping14/90000000/CALIBRATION.DST,97,1,2,1.0,0.0,0.0,8,81545,761,0,6.9782137426306985,1,0.0
24,/LHCb/Collision10/Beam450GeV-VeloOpen-MagDown/RealData/RecoStripping-03//DIELECTRON.DST,91,2,2,2.0,0.0,0.0,13,67485,28,0,5.986452005284438,1,0.0
25,/LHCb/Collision11/Beam1380GeV-VeloOpen-MagDown/RealData/Reco10/Stripping1Point4TeV//ALLSTREAMS.DST,74,15,7,4.5,5.024937810560445,1.11665284679121,18,751906,177994,110,7.385851078125209,1,0.0
26,/LHCb/Collision11/Beam1380GeV-VeloOpen-MagUp/RealData/Reco10/Stripping1Point4TeV//ALLSTREAMS.DST,74,19,4,8.333333333333334,7.717224601860151,0.926066952223218,22,854270,162326,118,7.224753405767971,1,0.0
27,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Merging/91000000/RAW,86,3,8,1.5714285714285714,0.9035079029052514,0.574959574576069,17,1407486,13911,2,8.456593569287309,0,56.23076923076923
28,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco09/Stripping13/90000000/MINIBIAS.DST,78,0,1,0.0,0.0,0.0,28,615440,0,0,6.666956792429207,1,0.0
29,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/CHARM.MDST,32,18,6,8.6,6.6211781428987395,0.7699044352207837,51,36894056,3423674,266,9.45930760329985,1,0.0
30,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/CHARMCOMPLETEEVENT.DST,89,1,2,1.0,0.0,0.0,16,2082842,7130,0,8.884333185202735,1,0.0
31,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/DIMUON.DST,86,3,9,1.5,0.7071067811865476,0.47140452079103173,12,16519662,760542,7,11.551434386398336,1,0.0
32,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/LEPTONIC.MDST,52,14,19,2.7222222222222223,4.024999041484435,1.47857107646367,30,89542201,7741081,85,11.416744906496259,1,0.0
33,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco10/Stripping13b/90000000/MINIBIAS.DST,78,14,3,8.0,6.0,0.75,17,1973020,270929,51,8.573573524852344,1,0.0
34,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11/Stripping15/90000000/MINIBIAS.DST,76,5,2,5.0,0.0,0.0,25,451025,2025,2,6.532334292222349,1,0.0
35,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/BHADRON.DST,65,0,1,0.0,0.0,0.0,41,3419154,0,0,7.618251097876695,1,0.0
36,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/DIMUON.DST,96,7,3,4.0,3.0,0.75,7,9109,1584,12,4.836281906951478,1,0.0
37,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco11a/Stripping16/90000000/MINIBIAS.DST,78,0,1,0.0,0.0,0.0,28,569184,0,0,6.588926477533519,1,0.0
38,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//BHADRON.DST,2,18,64,1.6349206349206349,2.5899781656344305,1.5841614022812536,31,3342067937,1060359003,464,14.63993377724908,0,814.9230769230769
39,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//CHARM.MDST,19,20,29,3.0714285714285716,4.165578089092381,1.35623472668124,27,316483308,146478645,628,12.359265724146567,0,4.230769230769231
40,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//CHARMCOMPLETEEVENT.DST,8,14,39,2.5526315789473686,2.9620171684801546,1.1603778598169676,33,532893374,210089981,733,12.564851374959533,0,371.9230769230769
41,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//DIMUON.DST,2,12,61,1.7166666666666666,1.8716451468041573,1.090278726293684,22,1197446467,616665167,536,13.954702772858157,0,974.7692307692307
42,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//EW.DST,2,7,86,1.2117647058823529,0.8414849290469489,0.6944293103785502,32,3661510209,1352379265,621,14.59303197464586,0,1330.5
43,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//LEPTONIC.MDST,66,14,15,2.7857142857142856,3.4054278403029197,1.2224612760061764,14,16070329,5123113,95,10.890646729242723,1,0.0
44,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//MINIBIAS.DST,3,23,51,2.04,3.509757826403412,1.7204695227467706,25,416257463,207707163,660,12.65879976665235,0,107.0
45,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//RADIATIVE.DST,80,11,6,4.0,4.0,1.0,17,5355417,890894,60,9.596690616224665,1,0.0
46,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17//SEMILEPTONIC.DST,8,40,12,8.727272727272727,11.678191867290765,1.3381261514604004,30,59881339,28979899,874,10.408496290980555,1,0.0
47,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/Reco12-Stripping17//EWHIGHPTMULINES.DST,65,27,7,5.833333333333333,9.494150245750744,1.6275686135572704,26,1478227,365011,225,7.3914152346753585,1,0.0
48,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-CP-Selection//BUBDBSSELECTION.DST,50,44,3,22.5,21.5,0.9555555555555556,22,2163663,917055,360,7.843064016692054,1,0.0
49,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection//BSMUMUBLIND.DST,42,24,3,12.5,11.5,0.92,49,1253849,70891,147,6.175867270105761,1,0.0
50,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17/WG-RD-Selection/90000000/BSMUMUUNBLIND.DST,97,3,4,1.6666666666666667,0.9428090415820634,0.565685424949238,6,22757,2237,4,6.1779441140506,1,0.0
51,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//BHADRON.DST,12,13,48,1.9787234042553192,2.392269124031129,1.2089962239727212,28,466433685,168637053,454,12.823641927970524,1,0.0
52,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//CHARM.MDST,76,12,7,4.166666666666667,4.561310727801336,1.0947145746723206,14,2164813,647549,94,8.833171133022866,1,0.0
53,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//CHARMCOMPLETEEVENT.DST,52,18,8,6.571428571428571,5.851914042361154,0.8905086586201757,32,25337626,3154842,147,9.9681041956221,1,0.0
54,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//DIMUON.DST,9,15,65,1.5,2.143303524935281,1.4288690166235207,18,1609992286,644382718,220,14.886622487675378,1,0.0
55,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//EW.DST,26,39,7,12.666666666666666,13.186693629901656,1.041054760255394,35,46882180,19017665,872,9.990123859195675,1,0.0
56,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//RADIATIVE.DST,95,5,5,2.25,1.6393596310755,0.7286042804780001,9,1230370,42154,3,9.463508636396089,1,0.0
57,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b//SEMILEPTONIC.DST,58,10,22,2.1904761904761907,2.7536823418668495,1.2571158517218224,9,39932300,17115230,61,12.534336283601498,1,0.0
58,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CP-Selection//BUBDBSSELECTION.DST,96,1,2,1.0,0.0,0.0,9,125233,691,0,7.233455418621439,1,0.0
59,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK-TTfix/WG-CharmConfig-Swimming-D02KSKK-TTfix//SWIMSTRIPPINGD02KSKK.MDST,29,1,2,1.0,0.0,0.0,76,74619803,5283,0,9.455636727931525,1,0.0
60,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK//SWIMSTRIPPINGD02KSKK.MDST,42,1,2,1.0,0.0,0.0,63,13430937,30,0,8.126813720726114,1,0.0
61,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-Charm-Stripping17b-Stripping-DstarD2KShh/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi//SWIMSTRIPPINGD02KSPIPI.MDST,23,27,10,6.333333333333333,7.644896627453144,1.2070889411768122,59,121436033,10839707,347,10.346794218071167,1,0.0
62,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK//SWIMSTRIPPINGD02KSKK.MDST,101,0,1,0.0,0.0,0.0,5,7775,0,0,5.7430031878094825,1,0.0
63,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK/WG-CharmConfig-Swimming-D02KSKK//SWIMSTRIPPINGD02KSKK.MDST,91,8,5,3.0,2.9154759474226504,0.9718253158075502,6,13974,3246,12,5.54907608489522,1,0.0
64,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi//SWIMSTRIPPINGD02KSPIPI.MDST,100,4,3,2.5,1.5,0.6,4,9942,678,1,6.035481432524756,1,0.0
65,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco12/Stripping17b/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi/WG-CharmConfig-Swimming-D02KSPiPi//SWIMSTRIPPINGD02KSPIPI.MDST,91,8,6,2.8,2.6381811916545836,0.9422075684480656,5,15518,4588,14,5.752572638825633,1,0.0
66,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14//FULL.DST,3,11,29,2.642857142857143,2.7152254012497448,1.0273825842566602,66,435271887,48057015,549,11.378433611250582,0,3863.653846153846
67,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//BHADRON.MDST,3,3,73,1.1111111111111112,0.3928371006591931,0.3535533905932738,65,3510299089,388802074,530,13.504961006352353,0,11408.538461538461
68,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//BHADRONCOMPLETEEVENT.DST,4,4,73,1.1111111111111112,0.4874980215217845,0.43874821936960606,58,5371051917,550448385,387,14.166085031816644,0,9743.384615384615
69,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//CALIBRATION.DST,6,22,12,6.363636363636363,7.214539956009634,1.1337134216586569,63,360841387,34282840,418,11.314669629163797,0,123.1923076923077
70,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//CHARM.MDST,4,7,59,1.3793103448275863,1.0800317078183328,0.7830229881682912,60,1771836551,219768431,514,12.964070798409736,0,8171.538461538462
71,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//CHARMCOMPLETEEVENT.DST,3,7,46,1.7777777777777777,1.3146843962443588,0.7395099728874519,65,1536527307,109666612,327,12.720858417547802,0,6700.961538461538
72,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//CHARMCONTROL.DST,7,19,15,5.357142857142857,6.30880499050044,1.177643598226749,65,183575007,17822277,467,10.547680805518146,0,619.4615384615385
73,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//DIMUON.DST,2,2,80,1.0253164556962024,0.15708447653152982,0.1532058474813686,61,11445359497,1275670199,473,14.807324631312836,0,39735.346153846156
74,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//EW.DST,2,4,75,1.054054054054054,0.363611460731722,0.3449647191557363,62,6704684890,656361194,421,14.259437758212217,0,7092.153846153846
75,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//LEPTONIC.MDST,16,16,26,2.64,3.485742388645495,1.3203569653960208,48,507543661,61299469,327,12.13859648040526,0,4534.2307692307695
76,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//MINIBIAS.DST,3,5,51,1.62,0.9141115905621151,0.5642664139272315,69,1819750506,139777284,398,12.766667953579097,0,2139.423076923077
77,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//PID.MDST,2,7,39,2.1315789473684212,1.5418896921358158,0.7233556580390247,72,1000711040,83705216,477,12.07482435892022,0,1993.076923076923
78,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//RADIATIVE.DST,28,25,5,11.25,8.898735865278843,0.7909987435803416,45,61243441,4800436,176,10.208837622641315,0,472.2307692307692
79,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1//SEMILEPTONIC.DST,2,9,46,1.5555555555555556,1.5137232325267913,0.9731077923386515,72,1791531120,177974544,573,12.645127256631893,0,6321.153846153846
80,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WG-EW-Selection/Merging//ZMUMULINE.DST,4,13,5,5.75,4.437059837324712,0.7716625804042978,90,1060563,10083,78,4.867534450455582,0,0.6923076923076923
81,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1//BOTTOM.MDST,34,14,13,2.5,3.5237290853109955,1.4094916341243982,50,2984540,62140,53,7.057036981697891,1,0.0
82,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1//PSIX.MDST,17,32,11,4.6,9.178235124467012,1.9952685053189156,52,7555243,142227,51,7.915348169263078,1,0.0
83,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection4-1//PSIX0.MDST,17,44,5,11.75,18.619546181365433,1.5846422282013135,49,1301039,106517,216,6.20050917404269,1,0.0
84,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5//BOTTOM.MDST,24,16,4,6.0,7.0710678118654755,1.1785113019775793,72,1196522,16298,73,5.407171771460119,1,0.0
85,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5//PSIX.MDST,6,7,26,1.76,1.3646977687385584,0.7753964595105446,71,33759328,1162092,182,8.759825595314295,1,0.0
86,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection5//PSIX0.MDST,9,5,25,1.6666666666666667,1.0671873729054746,0.6403124237432848,76,19629083,445315,135,8.094683648698815,1,0.0
87,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection6//PSIX.MDST,10,6,12,2.1818181818181817,1.7999081702930302,0.8249579113843055,80,3387638,28918,56,6.2422232654551655,1,0.0
88,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection6//PSIX0.MDST,31,0,1,0.0,0.0,0.0,75,978750,0,0,5.1647859739235145,1,0.0
89,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection7//PSIX.MDST,7,3,16,1.2,0.5416025603090641,0.45133546692422005,91,25930768,66566,21,8.036249942132116,0,37.53846153846154
90,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection7//PSIX0.MDST,13,0,1,0.0,0.0,0.0,93,709218,0,0,4.418840607796598,1,0.0
91,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8//BOTTOM.MDST,5,5,3,3.0,2.0,0.6666666666666666,97,1287871,972,7,4.912654885736052,0,4.538461538461538
92,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8//PSIX.MDST,2,2,8,1.2857142857142858,0.45175395145262565,0.35136418446315326,99,14950128,9048,5,7.321849713788356,0,84.61538461538461
93,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1/WGBandQSelection8//PSIX0.MDST,2,2,4,1.3333333333333333,0.4714045207910317,0.3535533905932738,101,5160494,1212,2,6.212606095751519,0,69.3076923076923
94,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//BHADRON.MDST,24,12,19,2.5,3.419714088113865,1.367885635245546,62,177383685,9513353,221,10.665577603332983,1,0.0
95,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//BHADRONCOMPLETEEVENT.DST,13,28,8,7.142857142857143,9.934479228979264,1.3908270920570969,68,65001503,3953143,299,9.487593248937424,0,412.5769230769231
96,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//CHARM.MDST,19,30,15,3.5714285714285716,7.4422950157892025,2.0838426044209766,50,153276268,11783968,212,10.92485876086079,0,373.5
97,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//CHARMCOMPLETEEVENT.DST,50,6,9,2.25,1.6393596310755,0.7286042804780001,46,52304464,1099012,45,10.088222860554017,0,327.38461538461536
98,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//DIMUON.DST,2,10,38,1.8108108108108107,1.7833742363593104,0.9848484588849923,71,736414126,57597326,435,11.791806420968939,0,1935.0
99,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//EW.DST,2,40,3,33.0,7.0,0.21212121212121213,82,51985960,2202120,304,8.886962034866128,0,310.84615384615387
100,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//LEPTONIC.MDST,60,0,1,0.0,0.0,0.0,46,42320,0,0,3.044522437723423,1,0.0
101,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//PID.MDST,16,6,5,2.5,2.0615528128088303,0.8246211251235321,83,61168848,132640,15,9.077151777732437,1,0.0
102,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//RADIATIVE.DST,45,5,5,4.0,1.0,0.25,50,30526122,350822,29,9.368198456591763,0,666.7307692307693
103,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p1//SEMILEPTONIC.DST,3,20,21,2.85,4.292726406376255,1.5062197917109668,60,281631478,21448198,300,11.176123173887033,0,410.7692307692308
104,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//BHADRON.MDST,11,9,19,1.7222222222222223,1.994591452335138,1.1581498755494348,74,866779686,12315598,80,11.937872887642017,0,619.1538461538462
105,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//BHADRONCOMPLETEEVENT.DST,7,8,19,1.9444444444444444,1.9285061064121978,0.9918031404405588,79,556339074,9441745,110,11.360007358545516,0,100.03846153846153
106,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//CALIBRATION.DST,29,0,1,0.0,0.0,0.0,77,25293114,0,0,8.358666283188,1,0.0
107,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//CHARM.MDST,27,11,4,4.333333333333333,4.714045207910317,1.0878565864408425,68,74256404,272132,17,9.65509029374725,0,2088.346153846154
108,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//CHARMCOMPLETEEVENT.DST,4,24,7,6.166666666666667,8.153049872423338,1.3221161955281089,83,185888705,7543368,295,10.147139364481689,0,223.30769230769232
109,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//DIMUON.DST,31,4,6,2.0,1.2649110640673518,0.6324555320336759,71,60675103,155910,13,9.385469458188632,1,0.0
110,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//EW.DST,24,21,2,21.0,0.0,0.0,81,30933655,79297,16,8.452121194672523,0,173.07692307692307
111,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p2//LEPTONIC.MDST,11,18,9,4.125,5.395310463726809,1.3079540518125599,68,176634311,2290879,62,10.516075225237657,0,644.5384615384615
112,/LHCb/Collision11/Beam3500GeV-VeloClosed-MagDown/RealData/Reco14/Stripping20r1p3//BHADRON.MDST,3,4,18,1.2941176470588236,0.823529411764706,0.6363636363636364,91,537948766,3771395,59,11.062034028647275,0,879.6538461538462
